 # x0 xt v phi E ni ne rho nhot ncold nss difnor dWhot SWhot charge
    -18.5081	     -2.9747	 0.6732	 1.235994	 0.004826	  0.29079692	  0.29054585	  0.00025107	  0.29054585	  0.00000000	  0.39043015
    -18.4340	     -2.7199	 0.6809	 1.237232	 0.004890	  0.29043923	  0.29018647	  0.00025276	  0.29018647	  0.00000000	  0.38844590
    -18.3603	     -2.4659	 0.6885	 1.238482	 0.004955	  0.29007829	  0.28982380	  0.00025450	  0.28982380	  0.00000000	  0.38647718
    -18.2868	     -2.2125	 0.6961	 1.239746	 0.005020	  0.28971412	  0.28945784	  0.00025628	  0.28945784	  0.00000000	  0.38452381
    -18.2137	     -1.9599	 0.7037	 1.241022	 0.005085	  0.28934671	  0.28908860	  0.00025811	  0.28908860	  0.00000000	  0.38258564
    -18.1408	     -1.7079	 0.7112	 1.242311	 0.005150	  0.28897610	  0.28871611	  0.00025999	  0.28871611	  0.00000000	  0.38066249
    -18.0683	     -1.4566	 0.7187	 1.243614	 0.005215	  0.28860228	  0.28834037	  0.00026191	  0.28834037	  0.00000000	  0.37875418
    -17.9960	     -1.2060	 0.7262	 1.244929	 0.005281	  0.28822528	  0.28796139	  0.00026389	  0.28796139	  0.00000000	  0.37686057
    -17.9240	     -0.9561	 0.7337	 1.246257	 0.005347	  0.28784509	  0.28757917	  0.00026592	  0.28757917	  0.00000000	  0.37498148
    -17.8523	     -0.7068	 0.7412	 1.247598	 0.005414	  0.28746173	  0.28719373	  0.00026799	  0.28719373	  0.00000000	  0.37311675
    -17.7809	     -0.4582	 0.7486	 1.248952	 0.005481	  0.28707520	  0.28680508	  0.00027012	  0.28680508	  0.00000000	  0.37126623
    -17.7097	     -0.2103	 0.7560	 1.250320	 0.005548	  0.28668552	  0.28641322	  0.00027230	  0.28641322	  0.00000000	  0.36942976
    -17.6389	      0.0370	 0.7634	 1.251700	 0.005616	  0.28629269	  0.28601816	  0.00027453	  0.28601816	  0.00000000	  0.36760718
    -17.5683	      0.2837	 0.7708	 1.253093	 0.005684	  0.28589672	  0.28561991	  0.00027681	  0.28561991	  0.00000000	  0.36579835
    -17.4981	      0.5296	 0.7781	 1.254500	 0.005752	  0.28549760	  0.28521846	  0.00027914	  0.28521846	  0.00000000	  0.36400311
    -17.4281	      0.7750	 0.7854	 1.255920	 0.005821	  0.28509535	  0.28481383	  0.00028152	  0.28481383	  0.00000000	  0.36222132
    -17.3583	      1.0197	 0.7927	 1.257352	 0.005890	  0.28468998	  0.28440602	  0.00028396	  0.28440602	  0.00000000	  0.36045283
    -17.2889	      1.2638	 0.8000	 1.258799	 0.005960	  0.28428147	  0.28399502	  0.00028645	  0.28399502	  0.00000000	  0.35869750
    -17.2197	      1.5073	 0.8072	 1.260258	 0.006030	  0.28386984	  0.28358086	  0.00028898	  0.28358086	  0.00000000	  0.35695517
    -17.1509	      1.7501	 0.8144	 1.261731	 0.006100	  0.28345509	  0.28316351	  0.00029157	  0.28316351	  0.00000000	  0.35522572
    -17.0823	      1.9923	 0.8216	 1.263217	 0.006171	  0.28303721	  0.28274300	  0.00029422	  0.28274300	  0.00000000	  0.35350901
    -17.0139	      2.2339	 0.8288	 1.264717	 0.006243	  0.28261622	  0.28231931	  0.00029691	  0.28231931	  0.00000000	  0.35180489
    -16.9459	      2.4749	 0.8359	 1.266230	 0.006314	  0.28219210	  0.28189245	  0.00029965	  0.28189245	  0.00000000	  0.35011323
    -16.8781	      2.7153	 0.8430	 1.267756	 0.006387	  0.28176486	  0.28146242	  0.00030244	  0.28146242	  0.00000000	  0.34843389
    -16.8106	      2.9551	 0.8501	 1.269297	 0.006460	  0.28133449	  0.28102921	  0.00030528	  0.28102921	  0.00000000	  0.34676675
    -16.7433	      3.1944	 0.8572	 1.270851	 0.006533	  0.28090100	  0.28059284	  0.00030816	  0.28059284	  0.00000000	  0.34511168
    -16.6763	      3.4330	 0.8643	 1.272418	 0.006607	  0.28046438	  0.28015328	  0.00031110	  0.28015328	  0.00000000	  0.34346854
